,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,recon_error,vae_anomaly,latent_velocity,latent_acceleration,crisis_distance
2011-10-24,-0.15066887,0.6784476,0.40738997,-0.89022505,-0.15587188,0.47928897,-1.9109173,-0.25841928,0.6814883,0.760972,0.21325214,0.05020997,1.9717432
2011-10-25,-0.15361734,0.3909502,0.052021544,-0.59621704,-0.06511549,0.81884754,-1.9832268,-0.35666567,0.90518004,0.9907023,0.6586415,0.4453894,1.7741101
2011-10-26,-0.16132239,0.54010236,0.28048095,-0.73352957,-0.11637351,0.63762385,-1.9259242,-0.31685108,0.8642956,0.9458529,0.36563966,-0.29300186,1.8498986
2011-10-27,-0.082462594,0.79017913,0.5122261,-0.9355433,-0.12451251,0.18303129,-1.7134273,-0.29699302,0.74922025,0.82619184,0.64462584,0.2789862,1.9371144
2011-10-28,-0.074990585,0.7202819,0.4341034,-0.8699846,-0.17452738,0.17962706,-1.6288824,-0.28692657,0.70800686,0.7818671,0.15844494,-0.4861809,1.7927215
2011-10-31,-0.05873297,0.7623435,0.45722762,-0.9361497,-0.14362636,0.14230241,-1.7266886,-0.27448067,0.7422887,0.82033885,0.13789488,-0.020550057,1.9049186
2011-11-01,-0.08436665,0.6634216,0.42888805,-0.8849492,-0.12442696,0.3428473,-1.9700093,-0.24977922,0.75499946,0.8346262,0.33803737,0.20014249,1.9923298
2011-11-02,-0.11978102,0.7198754,0.3859046,-0.8824161,-0.15862615,0.4070347,-1.9789605,-0.22559494,0.7410571,0.820301,0.11067889,-0.22735849,1.9985468
2011-11-03,-0.111435115,0.7432518,0.40214813,-0.8951005,-0.15453748,0.3474621,-1.8982679,-0.24923578,0.7157709,0.79350615,0.1080586,-0.0026202872,1.9607693
2011-11-04,-0.10285029,0.7217305,0.36912823,-0.862479,-0.17256854,0.32692823,-1.8295603,-0.2570503,0.69628894,0.7719525,0.090663664,-0.017394938,1.8774328
2011-11-07,-0.08852117,0.706565,0.33591926,-0.83468175,-0.18090567,0.29485416,-1.7784923,-0.27091274,0.68614197,0.76071405,0.07879842,-0.011865243,1.8082337
2011-11-08,-0.062446922,0.68704844,0.29267147,-0.7722771,-0.17247964,0.22714865,-1.6338274,-0.3119739,0.6877542,0.7588825,0.18464684,0.105848424,1.6575161
2011-11-09,-0.042625666,0.6033467,0.25633708,-0.7836815,-0.0980283,0.2974766,-1.8205082,-0.30875736,0.78568554,0.85962236,0.23280506,0.048158213,1.740259
2011-11-10,-0.08982508,0.5823453,0.15665635,-0.69242704,-0.16656911,0.45745346,-1.8270729,-0.30855304,0.96643484,1.0391204,0.22642006,-0.0063849986,1.6727606
2011-11-11,-0.09368113,0.5143213,0.050258946,-0.57675743,-0.11539665,0.4913728,-1.7297001,-0.36575407,0.9688522,1.0401407,0.21416011,-0.012259945,1.4987267
2011-11-14,-0.08807503,0.30815315,-0.24768434,-0.3439857,-0.07168249,0.7045409,-1.7458986,-0.4325817,0.89793533,0.9725427,0.48741105,0.27325094,1.3602655
2011-11-15,-0.03248571,0.265653,-0.42704082,-0.1879619,-0.05520429,0.69724405,-1.6541378,-0.46874708,0.82130647,0.89415395,0.26732257,-0.22008848,1.2052178
2011-11-16,-0.005292788,0.25230289,-0.48747134,-0.18898231,-0.040648617,0.69433564,-1.6502571,-0.49879515,0.80505574,0.87780756,0.07555689,-0.19176568,1.2012978
2011-11-17,0.0051442236,0.23664135,-0.5327497,-0.16146389,-0.040796928,0.7139145,-1.6545464,-0.5202441,0.7915989,0.8643701,0.06343043,-0.012126461,1.209471
2011-11-18,0.005305961,0.23139246,-0.51704174,-0.13194323,-0.077024214,0.6736793,-1.5355824,-0.5001245,0.79416776,0.86367726,0.13650751,0.07307708,1.0828958
2011-11-21,0.037346944,0.24220635,-0.5305769,-0.1505286,-0.033865318,0.61454004,-1.5131736,-0.5459497,0.7622269,0.8319902,0.09815511,-0.0383524,1.0575767
2011-11-22,0.028456792,0.22923474,-0.5230923,-0.13192253,-0.06330876,0.6222723,-1.4785577,-0.5201841,0.76050884,0.8294364,0.058637284,-0.039517827,1.0197177
2011-11-23,0.040971145,0.22634348,-0.55756956,-0.16145754,-0.03349959,0.6311525,-1.5323865,-0.54939646,0.7608986,0.8314958,0.08333255,0.02469527,1.0827763
2011-11-25,0.030664667,0.21186492,-0.54178303,-0.15139945,-0.06798343,0.6678618,-1.5324628,-0.52038974,0.7600556,0.8305743,0.063595094,-0.01973746,1.0872134
2011-11-28,0.03367804,0.24323097,-0.5261116,-0.16915765,-0.02389422,0.6525781,-1.5606397,-0.57479227,0.7646469,0.83627075,0.0865152,0.02292011,1.1264402
2011-11-29,0.02437161,0.24209474,-0.47507685,-0.15204717,-0.06592986,0.59509355,-1.4505967,-0.5207388,0.75982684,0.8284321,0.15194716,0.06543195,0.9950502
2011-11-30,0.033515677,0.27388245,-0.45002753,-0.15713668,0.010419339,0.51568675,-1.4208292,-0.5974928,0.81078285,0.8788396,0.14373368,-0.008213475,0.97771263
2011-12-01,0.02097942,0.25812417,-0.42533523,-0.09242289,-0.04348912,0.46255615,-1.3049877,-0.51632804,0.80790657,0.8726692,0.17589492,0.032161236,0.8186752
2011-12-02,0.019711122,0.26014504,-0.45437777,-0.023636788,-0.028769195,0.44161972,-1.269585,-0.48349786,0.79969126,0.8629123,0.09255738,-0.08333754,0.75048465
2011-12-05,0.02432321,0.2623604,-0.47089708,-0.01928328,-0.012715422,0.44477564,-1.2766223,-0.48738176,0.7963205,0.8597125,0.025501199,-0.06705618,0.75659037
2011-12-06,0.018329158,0.25839633,-0.47812897,-0.005939409,-0.023244068,0.46588668,-1.2811987,-0.4555233,0.7989237,0.862114,0.04329474,0.01779354,0.7523555
2011-12-07,0.051830336,0.27222052,-0.44686872,-0.031076178,-0.027467042,0.40855286,-1.1982263,-0.48267043,0.79661053,0.8589079,0.11768129,0.07438655,0.6875788
2011-12-08,0.067366496,0.25459617,-0.51898366,-0.055823833,-0.004058659,0.46034685,-1.2885778,-0.5369229,0.7980484,0.8628715,0.14388289,0.026201598,0.7967813
2011-12-09,0.05328746,0.26632637,-0.46418002,-0.03647411,-0.021859415,0.42860714,-1.2136632,-0.5351247,0.7680526,0.8316592,0.103215165,-0.04066772,0.7277737
2011-12-12,0.075458184,0.2724191,-0.4254813,-0.05479242,-0.013461083,0.29883626,-1.1435597,-0.5262604,0.7782035,0.8401961,0.15577519,0.052560024,0.64928246
2011-12-13,0.08532287,0.26657724,-0.4230705,-0.023382843,-0.0108811855,0.22823836,-1.0828234,-0.51371753,0.76938665,0.8298894,0.099803574,-0.055971615,0.58118886
2011-12-14,0.08085017,0.23561396,-0.49528348,0.024869874,-0.0060668737,0.23758371,-1.0596654,-0.4923494,0.73176473,0.7909556,0.098107964,-0.0016956106,0.52497447
2011-12-15,0.07537682,0.2314706,-0.51577234,0.07057737,-0.0124028325,0.22718921,-0.9849817,-0.46517426,0.7364028,0.7938587,0.09497594,-0.003132023,0.44116434
2011-12-16,0.082453355,0.22474311,-0.55090094,0.111019075,0.00036892295,0.16755757,-0.857135,-0.44764322,0.7458345,0.8010952,0.15276143,0.05778549,0.33702424
2011-12-19,0.102513954,0.21280193,-0.5911906,0.12299608,0.02037999,0.1681003,-0.83341986,-0.4740265,0.75384074,0.8092956,0.06301544,-0.08974599,0.35344532
2011-12-20,0.09809743,0.20673113,-0.59486496,0.14578864,0.050418794,0.18921399,-0.8631451,-0.51088303,0.7877616,0.84404904,0.06464886,0.0016334206,0.40512797
2011-12-21,0.09000458,0.21486503,-0.59381,0.15179008,0.009961307,0.15069772,-0.7733534,-0.45997435,0.8034088,0.8579644,0.11808193,0.053433068,0.31354198
2011-12-22,0.08522971,0.20040432,-0.6440661,0.1882593,0.024133474,0.112605244,-0.71136975,-0.42953056,0.70974743,0.76268256,0.10250986,-0.015572064,0.29227918
2011-12-23,0.07860319,0.19207609,-0.6613419,0.21593484,0.02940604,0.08479746,-0.6672727,-0.40408206,0.72402495,0.7758905,0.067608505,-0.03490136,0.28831506
2011-12-27,0.08129986,0.19358233,-0.6955196,0.21524733,0.017541617,0.08082602,-0.6486109,-0.37943792,0.7248285,0.7761973,0.047856692,-0.019751813,0.28148252
2011-12-28,0.09510721,0.17384629,-0.70207506,0.21926539,0.025310308,0.11699454,-0.69687206,-0.4158361,0.725237,0.77792066,0.07524463,0.027387936,0.31159425
2011-12-29,0.09242047,0.16413653,-0.72811955,0.25306657,0.014102742,0.13634622,-0.66837204,-0.41431534,0.72765607,0.78014195,0.05689459,-0.018350039,0.32807955
2011-12-30,0.09137745,0.15785049,-0.74116904,0.24787986,-0.0015519634,0.13644035,-0.6806882,-0.39261103,0.72566944,0.77799827,0.03325112,-0.023643468,0.31566867
2012-01-03,0.111021176,0.14599729,-0.7797397,0.31442648,0.025398836,0.10896624,-0.6093135,-0.41571957,0.7185598,0.7705061,0.11641326,0.08316214,0.40040517
2012-01-04,0.107312486,0.14882016,-0.8201497,0.33091947,0.0021210015,0.093099795,-0.5184941,-0.3787654,0.7173554,0.76787,0.111058906,-0.0053543523,0.43102774
2012-01-05,0.1065578,0.15180713,-0.84139055,0.36363354,0.014053896,0.037467666,-0.428697,-0.35933346,0.71040016,0.7597966,0.114931844,0.0038729385,0.50175124
2012-01-06,0.09012614,0.14817612,-0.8880864,0.3863973,0.009249002,-0.00478814,-0.3271072,-0.31634504,0.71648246,0.7643458,0.13022675,0.015294902,0.58756
2012-01-09,0.08418162,0.14116067,-0.93046194,0.41268486,0.0102608055,-0.04291051,-0.26038206,-0.28607166,0.70356876,0.7506011,0.09692439,-0.03330236,0.66756916
2012-01-10,0.0766684,0.1311137,-0.9456386,0.44969484,0.020949602,-0.06317928,-0.22123457,-0.28243503,0.69983274,0.7466913,0.061873127,-0.03505126,0.72340107
2012-01-11,0.06842436,0.12651405,-0.99997145,0.4643155,-0.000111445785,-0.10875184,-0.15425299,-0.24210948,0.6677641,0.7138894,0.10903235,0.04715922,0.80862147
2012-01-12,0.051082537,0.11900742,-1.0452468,0.5034312,0.0024893805,-0.15314296,-0.07805665,-0.20657521,0.6653351,0.7108087,0.11394249,0.004910141,0.9111166
2012-01-13,0.056497052,0.10127261,-1.0699584,0.52929616,0.013614364,-0.194157,-0.058129862,-0.19834836,0.5791577,0.62484485,0.062403325,-0.051539164,0.965283
2012-01-17,0.066202685,0.07133013,-1.1460494,0.5627388,0.00045664608,-0.16720651,-0.048739873,-0.19687928,0.5594554,0.6057111,0.094280295,0.03187697,1.0200442
2012-01-18,0.05214311,0.06136389,-1.1670694,0.62096596,0.0111669,-0.17569612,0.018259257,-0.18067312,0.54344404,0.5895992,0.09522369,0.0009433925,1.1026833
2012-01-19,0.023151174,0.0683838,-1.2093765,0.6476214,0.0008855611,-0.253733,0.15585798,-0.11389835,0.5361334,0.5812202,0.18159832,0.08637463,1.2497993
2012-01-20,-0.027146444,0.08148392,-1.2675889,0.6908016,-0.0017907843,-0.36935544,0.32407677,-0.023059826,0.5450675,0.5892513,0.24058177,0.058983445,1.4561251
2012-01-23,-0.036342725,0.057916254,-1.3428545,0.746663,0.0088688955,-0.4378469,0.40097308,0.011937771,0.54292965,0.58787394,0.14617796,-0.0944038,1.5983411
2012-01-24,-0.0473855,0.033133835,-1.4458804,0.8085836,-0.0056739748,-0.4838638,0.5118595,0.055859093,0.521994,0.5680472,0.17815314,0.03197518,1.771485
2012-01-25,-0.06353937,0.0073133856,-1.501944,0.8810003,0.016468138,-0.5207929,0.571912,0.07665047,0.50008667,0.5474472,0.12331891,-0.05483423,1.887773
2012-01-26,-0.06661902,-0.013701007,-1.5544146,0.91057014,0.010492213,-0.5583849,0.6055762,0.098979324,0.46985996,0.5183106,0.08461304,-0.03870587,1.9666821
2012-01-27,-0.080726966,-0.02178777,-1.6137595,0.92767656,-0.019354895,-0.5655023,0.6779584,0.1347319,0.4397596,0.48878193,0.107414216,0.022801176,2.058766
2012-01-30,-0.08279915,-0.049609475,-1.6778035,0.9853351,-0.015291378,-0.59249294,0.71000326,0.16011283,0.41611338,0.4667806,0.103056066,-0.00435815,2.1519926
2012-01-31,-0.08674972,-0.058915988,-1.7209921,1.0111636,-0.033543557,-0.6017864,0.76220626,0.18179871,0.397862,0.44950628,0.07905392,-0.024002142,2.2257454
2012-02-01,-0.09257798,-0.06897353,-1.7256058,1.0480947,-0.022462055,-0.629859,0.8337957,0.19482295,0.383191,0.43573216,0.08789694,0.00884302,2.302785
2012-02-02,-0.111699566,-0.06340328,-1.753806,1.0486736,-0.048565906,-0.6633809,0.9148784,0.23584698,0.3705014,0.42357838,0.10608842,0.01819148,2.3888035
2012-02-03,-0.11509751,-0.08556275,-1.7712305,1.1236384,-0.012780905,-0.7063924,0.98577344,0.24899186,0.3346713,0.3895403,0.12147164,0.015383221,2.4945316
2012-02-06,-0.11772893,-0.08618963,-1.8203176,1.1108915,-0.047284603,-0.71478236,0.9943169,0.27559537,0.31619406,0.37153256,0.06797782,-0.05349382,2.5263476
2012-02-07,-0.12499036,-0.09370425,-1.8462869,1.142212,-0.04638095,-0.72056204,1.0223274,0.2893022,0.30064264,0.35689592,0.052642837,-0.015334986,2.57569
2012-02-08,-0.12670298,-0.11000791,-1.8850532,1.1562041,-0.058685545,-0.7222363,1.0318717,0.3088615,0.27889124,0.33602414,0.05094319,-0.0016996488,2.6129801
2012-02-09,-0.12501569,-0.12426211,-1.9188523,1.1778708,-0.07225667,-0.72875017,1.0578513,0.32642934,0.26253748,0.32075956,0.055027574,0.004084386,2.6627252
2012-02-10,-0.11480309,-0.17287427,-1.9866529,1.2224619,-0.07625823,-0.7309087,1.022176,0.3417629,0.25935435,0.31958443,0.10286515,0.047837578,2.7025719
2012-02-13,-0.12174453,-0.15639953,-1.9707505,1.2290447,-0.10721079,-0.7125096,1.1234549,0.34890896,0.2520843,0.3124907,0.11054814,0.0076829866,2.755449
2012-02-14,-0.11854924,-0.1682856,-2.00481,1.2453166,-0.11285433,-0.7560341,1.1577351,0.3769687,0.24236424,0.3042623,0.07392588,-0.036622256,2.8225937
2012-02-15,-0.10700567,-0.20829032,-2.066167,1.2908943,-0.10956656,-0.74236745,1.1190544,0.38219556,0.24560627,0.3091994,0.0964196,0.02249372,2.8497572
2012-02-16,-0.11270027,-0.19305228,-2.0300024,1.3051786,-0.111206256,-0.74732465,1.2022276,0.38579807,0.24937217,0.31323448,0.09345894,-0.0029606596,2.890464
2012-02-17,-0.12651394,-0.15363969,-1.9795707,1.2528695,-0.13261916,-0.80518705,1.3006244,0.4088715,0.25253236,0.31582835,0.14506772,0.05160878,2.9289207
2012-02-21,-0.12786628,-0.15785438,-1.9918816,1.2713014,-0.121795356,-0.8419422,1.3176291,0.42602783,0.24871868,0.3129052,0.05062095,-0.09444677,2.969575
2012-02-22,-0.13111894,-0.16225563,-2.0069788,1.2810192,-0.1231466,-0.82890993,1.3281566,0.4275376,0.24491455,0.3093383,0.025240514,-0.025380436,2.984232
2012-02-23,-0.1456035,-0.1390414,-1.9603019,1.27431,-0.11519235,-0.8564799,1.3810227,0.4276497,0.24792661,0.3120942,0.08118286,0.055942345,3.0024538
2012-02-24,-0.14733844,-0.14757358,-1.9775796,1.2667463,-0.12206888,-0.86715627,1.3650517,0.4423927,0.24802041,0.31239998,0.03263796,-0.0485449,3.0046372
2012-02-27,-0.14242105,-0.16659917,-2.0203426,1.3017392,-0.11255737,-0.8821218,1.3483186,0.44850582,0.24589075,0.3116288,0.06380547,0.031167507,3.0354233
2012-02-28,-0.14381678,-0.16938336,-2.0305374,1.2905111,-0.12964043,-0.8415552,1.3526115,0.44092265,0.24015784,0.30539316,0.04746703,-0.016338438,3.0241406
2012-02-29,-0.14283533,-0.18721701,-2.0694003,1.3239318,-0.11471078,-0.8468007,1.3388555,0.4475376,0.235372,0.30173153,0.05856337,0.01109634,3.05201
2012-03-01,-0.14845555,-0.16875404,-2.028382,1.3006985,-0.123762265,-0.84347826,1.3756218,0.44014198,0.23328757,0.29884815,0.063985735,0.005422365,3.0429633
2012-03-02,-0.14827569,-0.16714118,-2.0278652,1.2944843,-0.12349165,-0.8624153,1.3781292,0.45001566,0.2290379,0.294726,0.022449499,-0.041536234,3.0501773
2012-03-05,-0.1414,-0.18070368,-2.0542488,1.3081622,-0.11987385,-0.86633503,1.3616561,0.4537308,0.21198633,0.27830786,0.037789147,0.015339648,3.0605457
2012-03-06,-0.12133525,-0.24778874,-2.147188,1.3908459,-0.076002434,-0.8250588,1.2454008,0.43749028,0.23196682,0.30006877,0.194383,0.15659384,3.0561416
2012-03-07,-0.112688765,-0.20577992,-2.0889165,1.3295511,-0.13233031,-0.7744408,1.312439,0.40916836,0.23266628,0.2987396,0.14150396,-0.052879035,3.017024
2012-03-08,-0.119180754,-0.19509809,-2.062814,1.33677,-0.10712612,-0.8113143,1.3529104,0.417489,0.23069623,0.29710105,0.06776265,-0.07374131,3.0453796
2012-03-09,-0.12539591,-0.1696227,-2.0292647,1.2982658,-0.120324016,-0.8280887,1.3745795,0.4221189,0.23113297,0.2966682,0.06513301,-0.0026296377,3.0319905
2012-03-12,-0.14125009,-0.13232103,-1.9591731,1.2510483,-0.13401076,-0.86705977,1.4089938,0.44105506,0.24637961,0.31068587,0.10969999,0.044566974,3.0180492
2012-03-13,-0.1400147,-0.15817769,-1.9462209,1.325837,-0.07236098,-0.9112389,1.4300239,0.43978947,0.26769847,0.3336324,0.11237241,0.0026724264,3.0726175
2012-03-14,-0.13345335,-0.13900983,-1.9436438,1.2601322,-0.11720064,-0.9234573,1.3975534,0.45096475,0.28370422,0.34871066,0.08985169,-0.022520721,3.0285811
2012-03-15,-0.14021547,-0.1508675,-1.9607549,1.2777327,-0.11483282,-0.90416646,1.3912017,0.4572966,0.2924447,0.35766187,0.035314,-0.05453769,3.0348237
2012-03-16,-0.15142815,-0.12564735,-1.9277806,1.2358922,-0.141821,-0.89882225,1.4039096,0.47053015,0.31384367,0.37787044,0.06850731,0.033193305,3.0120296
2012-03-19,-0.14676167,-0.15114985,-1.9631025,1.2820851,-0.11582485,-0.91223747,1.3924725,0.4733405,0.31331807,0.3786447,0.07104956,0.0025422573,3.045101
2012-03-20,-0.1488946,-0.15755655,-1.9797449,1.2785661,-0.12783785,-0.9052639,1.3854094,0.47250572,0.31366,0.37929884,0.024051549,-0.046998017,3.0450435
2012-03-21,-0.15944172,-0.15593617,-1.9958198,1.2769225,-0.13976753,-0.871846,1.3885952,0.47267854,0.31425068,0.37961447,0.04054902,0.016497472,3.0430508
2012-03-22,-0.1542917,-0.17637408,-2.0197208,1.3103936,-0.11728855,-0.8882811,1.37764,0.4731726,0.3158929,0.38237733,0.055058878,0.014509857,3.0672848
2012-03-23,-0.15611576,-0.16162306,-2.0045273,1.2962407,-0.13156232,-0.8763128,1.4010222,0.46329063,0.31837922,0.3843732,0.040539194,-0.014519684,3.062713
2012-03-26,-0.15644632,-0.18080379,-2.016429,1.3475952,-0.091829196,-0.8766407,1.3987894,0.45327935,0.31296417,0.37987593,0.0695053,0.028966103,3.086644
2012-03-27,-0.14984433,-0.18517782,-2.0536895,1.320443,-0.113459386,-0.8691655,1.3458037,0.45762697,0.31312388,0.37976798,0.074420646,0.004915349,3.0572584
2012-03-28,-0.1497057,-0.1868033,-2.0605602,1.3362317,-0.11267559,-0.85647,1.3491064,0.4550577,0.30934352,0.37627468,0.021873489,-0.052547157,3.0643857
2012-03-29,-0.14803894,-0.1835397,-2.0610976,1.3241633,-0.12150802,-0.8530754,1.3506768,0.4541333,0.2911549,0.35788968,0.015881421,-0.005992068,3.0592196
2012-03-30,-0.15030535,-0.18930234,-2.0762672,1.3256729,-0.1222051,-0.8274559,1.3357908,0.45267907,0.2814933,0.34803498,0.033930726,0.018049305,3.0495267
2012-04-02,-0.14693205,-0.19518258,-2.066384,1.3399491,-0.11013496,-0.8346704,1.3294728,0.4466305,0.2728725,0.3396494,0.02493361,-0.008997116,3.0477464
2012-04-03,-0.14218889,-0.19201685,-2.0664978,1.3231624,-0.12337768,-0.8246966,1.319597,0.44264126,0.26882657,0.33524692,0.026506929,0.0015733186,3.0301065
2012-04-04,-0.12567608,-0.2209581,-2.092827,1.3516077,-0.10951048,-0.8003104,1.2636131,0.43194818,0.27292114,0.33979338,0.08153623,0.055029303,3.0113027
2012-04-05,-0.109610304,-0.21125616,-2.0913599,1.3070717,-0.15273976,-0.757993,1.2479265,0.41689765,0.27292705,0.33855617,0.080436096,-0.0011001378,2.964885
2012-04-09,-0.08953233,-0.25458157,-2.1175988,1.3468006,-0.11645204,-0.7027669,1.1217872,0.3947461,0.30558145,0.37135828,0.1591088,0.07867271,2.8988883
2012-04-10,-0.05396895,-0.26432276,-2.0595753,1.3569593,-0.09984752,-0.607311,1.0173177,0.33917508,0.34174263,0.40591985,0.1679855,0.008876696,2.7703736
2012-04-11,-0.01692985,-0.23101623,-1.9626385,1.29402,-0.1371791,-0.51883614,0.99867636,0.28100345,0.35748515,0.41883346,0.16968267,0.0016971678,2.6394787
2012-04-12,-0.0015901476,-0.18249206,-1.8413048,1.2589309,-0.13292152,-0.52034056,1.0550095,0.25067437,0.3722585,0.43166423,0.15052138,-0.019161284,2.5862317
2012-04-13,0.03931637,-0.18354441,-1.7930899,1.2099977,-0.11093374,-0.5026494,0.9467068,0.21573961,0.39076918,0.44906408,0.14191528,-0.008606106,2.4586644
2012-04-16,0.061967358,-0.14561342,-1.7273962,1.1531115,-0.14974628,-0.4410325,0.92677987,0.17625898,0.39739457,0.45384657,0.1294696,-0.012445673,2.3611367
2012-04-17,0.07353096,-0.13868383,-1.6501093,1.1583111,-0.11961437,-0.39605758,0.8762294,0.14447483,0.4035785,0.45899642,0.11259797,-0.016871631,2.2745206
2012-04-18,0.08499284,-0.10968223,-1.6193796,1.0819906,-0.1494563,-0.3868445,0.8711869,0.1302484,0.37960297,0.43375868,0.09457718,-0.018020794,2.2151372
2012-04-19,0.09266175,-0.0887457,-1.556139,1.0658851,-0.13701713,-0.40376544,0.857561,0.11765349,0.37626064,0.42985317,0.07443969,-0.020137489,2.1689668
2012-04-20,0.08205001,-0.055940457,-1.5327852,1.0174657,-0.15581346,-0.41016495,0.8817931,0.120263025,0.3725102,0.42506266,0.07118207,-0.0032576174,2.1530674
2012-04-23,0.10167627,-0.06998205,-1.5001533,1.0135304,-0.11991391,-0.38589442,0.77515036,0.09025155,0.37470305,0.4269787,0.12575324,0.054571167,2.0516925
2012-04-24,0.090010926,-0.042602435,-1.47533,0.97017837,-0.14847201,-0.34642255,0.7738185,0.076425135,0.35585847,0.40672234,0.07712233,-0.048630908,2.0054994
2012-04-25,0.08457278,-0.03359268,-1.4222909,0.97554684,-0.10643069,-0.35351843,0.7521048,0.058649797,0.33810377,0.38843703,0.07455189,-0.0025704429,1.965741
2012-04-26,0.083110556,-0.0014672801,-1.3787568,0.92616045,-0.10214503,-0.36449516,0.7338395,0.040809188,0.32184854,0.37110314,0.07848045,0.0039285645,1.9095188
2012-04-27,0.07759844,0.020535901,-1.3666708,0.8803071,-0.10240422,-0.36175478,0.6939747,0.03802148,0.30983642,0.35823482,0.066088416,-0.012392037,1.8522302
2012-04-30,0.08056538,0.019227952,-1.3595064,0.8530731,-0.09508993,-0.3269122,0.6087981,0.02289826,0.2805281,0.3284056,0.09774865,0.031660236,1.7641388
2012-05-01,0.079590544,0.031660795,-1.3175712,0.84526515,-0.076429516,-0.32325545,0.5784635,-0.0016688667,0.26874372,0.31618184,0.06213184,-0.03561681,1.7150707
2012-05-02,0.079038695,0.042687967,-1.2960329,0.79716694,-0.08061723,-0.2955414,0.522032,-0.018343028,0.2620038,0.30873734,0.084542185,0.022410344,1.6335936
2012-05-03,0.087249085,0.027522609,-1.2871647,0.78650725,-0.06679448,-0.2525936,0.43672758,-0.047618624,0.256128,0.30281287,0.10324322,0.018701032,1.5509033
2012-05-04,0.11056803,-0.02364482,-1.2872777,0.8041593,-0.042130746,-0.1640378,0.2718414,-0.09940785,0.262196,0.30981416,0.20443456,0.10119134,1.4285306
2012-05-07,0.11493616,-0.0122516155,-1.2789166,0.7715924,-0.08367072,-0.10459589,0.24977784,-0.116578236,0.26005822,0.30725282,0.08555658,-0.11887798,1.3789531
